condition,realization,channel,frequency_ghz,gain_error_db,phase_error_deg
cal_0p5db_5deg,draw1,phi,0.3700000047683716,0.43722388318604793,0.040262350269216284
cal_0p5db_5deg,draw1,phi,0.3799999952316284,0.4162684255294184,-0.12328285163633573
cal_0p5db_5deg,draw1,phi,0.38999998569488525,0.38778924970050166,-0.25627401178035175
cal_0p5db_5deg,draw1,phi,0.4000000059604645,0.35253059485068067,-0.3513520933968564
cal_0p5db_5deg,draw1,phi,0.4099999964237213,0.3114300014371884,-0.4025344496286839
cal_0p5db_5deg,draw1,phi,0.41999998688697815,0.2655907755202953,-0.40550912497318836
cal_0p5db_5deg,draw1,phi,0.4300000071525574,0.2162480379185043,-0.35787021038569156
cal_0p5db_5deg,draw1,phi,0.4399999976158142,0.16472959055389927,-0.2592826692091675
cal_0p5db_5deg,draw1,phi,0.44999998807907104,0.11241305190336699,-0.11156784173882854
cal_0p5db_5deg,draw1,phi,0.46000000834465027,0.06068087448009221,0.08129595586990729
cal_0p5db_5deg,draw1,phi,0.4699999988079071,0.010874952686196428,0.3132598324447825
cal_0p5db_5deg,draw1,phi,0.47999998927116394,-0.03574744504347692,0.5763761920479467
cal_0p5db_5deg,draw1,phi,0.49000000953674316,-0.07805473143059673,0.861050939378402
cal_0p5db_5deg,draw1,phi,0.5,-0.11507746943434952,1.1563674574648974
cal_0p5db_5deg,draw1,phi,0.5099999904632568,-0.14603886142698166,1.4504706895854078
cal_0p5db_5deg,draw1,phi,0.5199999809265137,-0.17037810158873357,1.730997010508148
cal_0p5db_5deg,draw1,phi,0.5299999713897705,-0.18776571898210212,1.9855334996179819
cal_0p5db_5deg,draw1,phi,0.5400000214576721,-0.1981103586361111,2.2020888221333026
cal_0p5db_5deg,draw1,phi,0.550000011920929,-0.2015567899964548,2.3695572481694422
cal_0p5db_5deg,draw1,phi,0.5600000023841858,-0.1984752819650451,2.4781574256488668
cal_0p5db_5deg,draw1,phi,0.5699999928474426,-0.18944282683295888,2.5198283723295765
cal_0p5db_5deg,draw1,phi,0.5799999833106995,-0.1752170173831608,2.4885667323117646
cal_0p5db_5deg,draw1,phi,0.5899999737739563,-0.1567036689042978,2.3806915898480696
cal_0p5db_5deg,draw1,phi,0.6000000238418579,-0.13491951890901266,2.1950259561162717
cal_0p5db_5deg,draw1,phi,0.6100000143051147,-0.11095152208578866,1.932987326138973
cal_0p5db_5deg,draw1,phi,0.6200000047683716,-0.08591437895059358,1.5985833068783255
cal_0p5db_5deg,draw1,phi,0.6299999952316284,-0.06090798905932277,1.1983120934449134
cal_0p5db_5deg,draw1,phi,0.6399999856948853,-0.03697650168439678,0.740971360637983
cal_0p5db_5deg,draw1,phi,0.6499999761581421,-0.015070549743090642,0.23738278327801007
cal_0p5db_5deg,draw1,phi,0.6600000262260437,0.00398589937051232,-0.2999572513195786
cal_0p5db_5deg,draw1,phi,0.6700000166893005,0.01952285265874333,-0.8572872615696119
cal_0p5db_5deg,draw1,phi,0.6800000071525574,0.03104479574768129,-1.4200347867925147
cal_0p5db_5deg,draw1,phi,0.6899999976158142,0.03824372455246827,-1.9732974636205833
cal_0p5db_5deg,draw1,phi,0.699999988079071,0.04100435736905101,-2.502332550064194
cal_0p5db_5deg,draw1,phi,0.7099999785423279,0.03940151185373574,-2.993036168595486
cal_0p5db_5deg,draw1,phi,0.7200000286102295,0.03368995912085301,-3.4323940935318333
cal_0p5db_5deg,draw1,phi,0.7300000190734863,0.024287377229723114,-3.8088872044800555
cal_0p5db_5deg,draw1,phi,0.7400000095367432,0.0117513054764381,-4.112836708738459
cal_0p5db_5deg,draw1,phi,0.75,-0.003248762591449742,-4.3366768145490315
cal_0p5db_5deg,draw1,phi,0.7599999904632568,-0.019962825475723703,-4.475145602046378
cal_0p5db_5deg,draw1,phi,0.7699999809265137,-0.0375939132684442,-4.525388257537658
cal_0p5db_5deg,draw1,phi,0.7799999713897705,-0.055332214982455045,-4.486970462756193
cal_0p5db_5deg,draw1,phi,0.7900000214576721,-0.07238829553288612,-4.361803409216735
cal_0p5db_5deg,draw1,phi,0.800000011920929,-0.08802397724657138,-4.153985482578581
cal_0p5db_5deg,draw1,phi,0.8100000023841858,-0.10157959563504343,-3.86956898210687
cal_0p5db_5deg,draw1,phi,0.8199999928474426,-0.11249652931387433,-3.5162631668161777
cal_0p5db_5deg,draw1,phi,0.8299999833106995,-0.12033414043661028,-3.1030873313387315
cal_0p5db_5deg,draw1,phi,0.8399999737739563,-0.12478053389386828,-2.6399894125687946
cal_0p5db_5deg,draw1,phi,0.8500000238418579,-0.12565683836451835,-2.1374467413756553
cal_0p5db_5deg,draw1,phi,0.8600000143051147,-0.12291501670689033,-1.6060659409060027
cal_0p5db_5deg,draw1,phi,0.8700000047683716,-0.11662951340284569,-1.0561986246994517
cal_0p5db_5deg,draw1,phi,0.8799999952316284,-0.10698332933328404,-0.4975884865114434
cal_0p5db_5deg,draw1,phi,0.8899999856948853,-0.09424936644130691,0.06093634724928819
cal_0p5db_5deg,draw1,phi,0.8999999761581421,-0.07876809561160181,0.6117141304165287
cal_0p5db_5deg,draw1,phi,0.9100000262260437,-0.060922761050079925,1.1484346734656743
cal_0p5db_5deg,draw1,phi,0.9200000166893005,-0.04111343658963392,1.6662531967304455
cal_0p5db_5deg,draw1,phi,0.9300000071525574,-0.01973128929999768,2.161830493063128
cal_0p5db_5deg,draw1,phi,0.9399999976158142,0.0028656180235900426,2.6333004072156543
cal_0p5db_5deg,draw1,phi,0.949999988079071,0.026373740167201388,3.080168918887784
cal_0p5db_5deg,draw1,phi,0.9599999785423279,0.050561577846789885,3.5031521558827277
cal_0p5db_5deg,draw1,phi,0.9700000286102295,0.07528241649113235,3.903963329447186
cal_0p5db_5deg,draw1,phi,0.9800000190734863,0.10048160950096173,4.285060759338499
cal_0p5db_5deg,draw1,phi,0.9900000095367432,0.12619801019009932,4.649370747590244
cal_0p5db_5deg,draw1,phi,1.0,0.15255944587944784,5.0
cal_0p5db_5deg,draw2,theta,0.10000000149011612,-0.26259600804250355,2.2121519474840716
cal_0p5db_5deg,draw2,theta,0.10999999940395355,-0.26322645233090713,1.9770111296314543
cal_0p5db_5deg,draw2,theta,0.11999999731779099,-0.2661710388048719,1.7915708420812002
cal_0p5db_5deg,draw2,theta,0.12999999523162842,-0.2705577544930247,1.6493373066358568
cal_0p5db_5deg,draw2,theta,0.14000000059604645,-0.27549590344765745,1.5427944008941286
cal_0p5db_5deg,draw2,theta,0.15000000596046448,-0.28011413930943035,1.463782799796306
cal_0p5db_5deg,draw2,theta,0.1599999964237213,-0.28359613123088695,1.4038881652911261
cal_0p5db_5deg,draw2,theta,0.17000000178813934,-0.2852124083549342,1.3548215457187374
cal_0p5db_5deg,draw2,theta,0.18000000715255737,-0.28434712565270137,1.3087758578712916
cal_0p5db_5deg,draw2,theta,0.1899999976158142,-0.28051874356777745,1.2587437275637865
cal_0p5db_5deg,draw2,theta,0.20000000298023224,-0.27339390412810527,1.198783990657404
cal_0p5db_5deg,draw2,theta,0.20999999344348907,-0.26279410380586204,1.1242267107339954
cal_0p5db_5deg,draw2,theta,0.2199999988079071,-0.248695094143238,1.0318095343888
cal_0p5db_5deg,draw2,theta,0.23000000417232513,-0.23121927024477867,0.9197414454689413
cal_0p5db_5deg,draw2,theta,0.23999999463558197,-0.2106216200564395,0.7876933493329418
cal_0p5db_5deg,draw2,theta,0.25,-0.18727009010693277,0.6367182663305676
cal_0p5db_5deg,draw2,theta,0.25999999046325684,-0.1616214636910933,0.469107091058124
cal_0p5db_5deg,draw2,theta,0.27000001072883606,-0.13419403489589327,0.2881887398256297
cal_0p5db_5deg,draw2,theta,0.2800000011920929,-0.10553848838556287,0.09808593709691493
cal_0p5db_5deg,draw2,theta,0.28999999165534973,-0.07620845520833912,-0.09656022350194368
cal_0p5db_5deg,draw2,theta,0.30000001192092896,-0.0467322067812636,-0.2908825478246422
cal_0p5db_5deg,draw2,theta,0.3100000023841858,-0.017586873443798213,-0.48008186104039885
cal_0p5db_5deg,draw2,theta,0.3199999928474426,0.010823565629755111,-0.6597081173395105
cal_0p5db_5deg,draw2,theta,0.33000001311302185,0.03818547112582389,-0.8259144459488589
cal_0p5db_5deg,draw2,theta,0.3400000035762787,0.06428710554410881,-0.9756715381211496
cal_0p5db_5deg,draw2,theta,0.3499999940395355,0.08902404429740045,-1.1069318191308606
cal_0p5db_5deg,draw2,theta,0.36000001430511475,0.11239821665727326,-1.2187353745064213
cal_0p5db_5deg,draw2,theta,0.3700000047683716,0.13451067158318408,-1.3112524937180496
cal_0p5db_5deg,draw2,theta,0.3799999952316284,0.15554847288875678,-1.3857608238192
cal_0p5db_5deg,draw2,theta,0.38999998569488525,0.1757664184682212,-1.444558346104636
cal_0p5db_5deg,draw2,theta,0.4000000059604645,0.19546453606787634,-1.4908165526355908
cal_0p5db_5deg,draw2,theta,0.4099999964237213,0.2149625214432185,-1.5283811609806928
cal_0p5db_5deg,draw2,theta,0.41999998688697815,0.23457244378697553,-1.5615303282731814
cal_0p5db_5deg,draw2,theta,0.4300000071525574,0.25457114057976626,-1.594702488389271
cal_0p5db_5deg,draw2,theta,0.4399999976158142,0.27517375481111245,-1.6322075379970091
cal_0p5db_5deg,draw2,theta,0.44999998807907104,0.29650983014006754,-1.6779360628091935
cal_0p5db_5deg,draw2,theta,0.46000000834465027,0.3186032753777205,-1.7350815775237505
cal_0p5db_5deg,draw2,theta,0.4699999988079071,0.3413573430597578,-1.805890335255722
cal_0p5db_5deg,draw2,theta,0.47999998927116394,0.36454554504509684,-1.8914521598382579
cal_0p5db_5deg,draw2,theta,0.49000000953674316,0.3878091607493234,-1.9915440131575934
cal_0p5db_5deg,draw2,theta,0.5,0.4106616926108666,-2.1045357045661044
cal_0p5db_5deg,draw2,theta,0.5099999904632568,0.43250030207514845,-2.2273643809335115
cal_0p5db_5deg,draw2,theta,0.5199999809265137,0.45262393212988955,-2.3555813258730596
cal_0p5db_5deg,draw2,theta,0.5299999713897705,0.47025750394294913,-2.483471282879634
cal_0p5db_5deg,draw2,theta,0.5400000214576721,0.48458127984858496,-2.604241147186955
cal_0p5db_5deg,draw2,theta,0.550000011920929,0.49476422626227184,-2.7102715961132295
cal_0p5db_5deg,draw2,theta,0.5600000023841858,0.5,-2.7934221952460287
cal_0p5db_5deg,draw2,theta,0.5699999928474426,0.4995440297823862,-2.845377865902905
cal_0p5db_5deg,draw2,theta,0.5799999833106995,0.4927500787462483,-2.8580224498091233
cal_0p5db_5deg,draw2,theta,0.5899999737739563,0.47910465804411245,-2.823823560356785
cal_0p5db_5deg,draw2,theta,0.6000000238418579,0.4582577175017762,-2.7362120407145274
cal_0p5db_5deg,draw2,theta,0.6100000143051147,0.4300481651045459,-2.589939202678613
cal_0p5db_5deg,draw2,theta,0.6200000047683716,0.39452295799715986,-2.381395610282488
cal_0p5db_5deg,draw2,theta,0.6299999952316284,0.3519487560337659,-2.1088764804072757
cal_0p5db_5deg,draw2,theta,0.6399999856948853,0.3028154244684445,-1.7727807490226408
cal_0p5db_5deg,draw2,theta,0.6499999761581421,0.24783100277742354,-1.3757334168075286
cal_0p5db_5deg,draw2,theta,0.6600000262260437,0.18790810790220103,-0.9226238361703453
cal_0p5db_5deg,draw2,theta,0.6700000166893005,0.12414209745651776,-0.42055600585818315
cal_0p5db_5deg,draw2,theta,0.6800000071525574,0.05778166636005066,0.12128944405776224
cal_0p5db_5deg,draw2,theta,0.6899999976158142,-0.009807126027285756,0.6918782185363527
cal_0p5db_5deg,draw2,theta,0.699999988079071,-0.077182115905243,1.2786233395411941
cal_0p5db_5deg,draw2,theta,0.7099999785423279,-0.14287006526715584,1.8677538821520092
cal_0p5db_5deg,draw2,theta,0.7200000286102295,-0.20541377200869637,2.44473827282939
cal_0p5db_5deg,draw2,theta,0.7300000190734863,-0.2634194649193181,2.994746549954839
cal_0p5db_5deg,draw2,theta,0.7400000095367432,-0.31560265759613226,3.5031342070142246
cal_0p5db_5deg,draw2,theta,0.75,-0.3608306797272567,3.9559291662929876
cal_0p5db_5deg,draw2,theta,0.7599999904632568,-0.3981602224751913,4.340303114913866
cal_0p5db_5deg,draw2,theta,0.7699999809265137,-0.4268684221985937,4.645008892581527
cal_0p5db_5deg,draw2,theta,0.7799999713897705,-0.4464762558712745,4.860766835699944
cal_0p5db_5deg,draw2,theta,0.7900000214576721,-0.45676332204058545,4.980584907494208
cal_0p5db_5deg,draw2,theta,0.800000011920929,-0.4577734205612121,5.0
cal_0p5db_5deg,draw2,theta,0.8100000023841858,-0.44981070852071214,4.917230875902637
cal_0p5db_5deg,draw2,theta,0.8199999928474426,-0.4334265835479521,4.733236698339819
cal_0p5db_5deg,draw2,theta,0.8299999833106995,-0.4093978134548074,4.451678830014453
cal_0p5db_5deg,draw2,theta,0.8399999737739563,-0.3786967775450526,4.0787874135390485
cal_0p5db_5deg,draw2,theta,0.8500000238418579,-0.34245499547992664,3.623138012913618
cal_0p5db_5deg,draw2,theta,0.8600000143051147,-0.30192138139094205,3.095347144153322
cal_0p5db_5deg,draw2,theta,0.8700000047683716,-0.25841686312920137,2.5076987034556004
cal_0p5db_5deg,draw2,theta,0.8799999952316284,-0.21328714082983247,1.8737159817740776
cal_0p5db_5deg,draw2,theta,0.8899999856948853,-0.16785541993724154,1.2076960244582344
cal_0p5db_5deg,draw2,theta,0.8999999761581421,-0.12337693919046021,0.524224469017467
cal_0p5db_5deg,draw2,theta,0.9100000262260437,-0.0809970247313792,-0.16231038195627234
cal_0p5db_5deg,draw2,theta,0.9200000166893005,-0.04171424156455595,-0.8381856451690333
cal_0p5db_5deg,draw2,theta,0.9300000071525574,-0.006349990144543508,-1.4907764038757838
cal_0p5db_5deg,draw2,theta,0.9399999976158142,0.024474381350231247,-2.108936658007996
cal_0p5db_5deg,draw2,theta,0.949999988079071,0.050352197474949935,-2.683314900156742
cal_0p5db_5deg,draw2,theta,0.9599999785423279,0.07109740413085254,-3.206593371782634
cal_0p5db_5deg,draw2,theta,0.9700000286102295,0.08674180092807807,-3.673643310788051
cal_0p5db_5deg,draw2,theta,0.9800000190734863,0.09752387088188672,-4.081592043103492
cal_0p5db_5deg,draw2,theta,0.9900000095367432,0.10386986165360734,-4.429801445130371
cal_0p5db_5deg,draw2,theta,1.0,0.10636808147116712,-4.719760953802618
cal_0p5db_5deg,draw2,phi,0.10000000149011612,0.48789407634673143,-0.42896183145269945
cal_0p5db_5deg,draw2,phi,0.10999999940395355,0.4287155226170659,-0.797760604356179
cal_0p5db_5deg,draw2,phi,0.11999999731779099,0.36891044998511846,-1.117389667351517
cal_0p5db_5deg,draw2,phi,0.12999999523162842,0.30913708963194064,-1.3828259124365894
cal_0p5db_5deg,draw2,phi,0.14000000059604645,0.25016667926357267,-1.5905448999265386
cal_0p5db_5deg,draw2,phi,0.15000000596046448,0.1928571564418955,-1.7386266769722913
cal_0p5db_5deg,draw2,phi,0.1599999964237213,0.13812061735847214,-1.826804590026134
cal_0p5db_5deg,draw2,phi,0.17000000178813934,0.08688596105367594,-1.8564553437585505
cal_0p5db_5deg,draw2,phi,0.18000000715255737,0.04005839704691859,-1.8305308885047256
cal_0p5db_5deg,draw2,phi,0.1899999976158142,-0.0015223223689876221,-1.7534350209094771
cal_0p5db_5deg,draw2,phi,0.20000000298023224,-0.037122984212437794,-1.6308497619523
cal_0p5db_5deg,draw2,phi,0.20999999344348907,-0.06615533940761996,-1.4695185421912305
cal_0p5db_5deg,draw2,phi,0.2199999988079071,-0.08820997716517964,-1.2769948942825464
cal_0p5db_5deg,draw2,phi,0.23000000417232513,-0.10308392287916386,-1.0613666587082684
cal_0p5db_5deg,draw2,phi,0.23999999463558197,-0.11080048037822929,-0.8309665968804443
cal_0p5db_5deg,draw2,phi,0.25,-0.11162015684682008,-0.5940807409626893
cal_0p5db_5deg,draw2,phi,0.25999999046325684,-0.1060418831069685,-0.358665775777918
cal_0p5db_5deg,draw2,phi,0.27000001072883606,-0.09479415714317416,-0.1320862489743538
cal_0p5db_5deg,draw2,phi,0.2800000011920929,-0.0788161767704231,0.0791185351033223
cal_0p5db_5deg,draw2,phi,0.28999999165534973,-0.059229469070912776,0.2694294222417509
cal_0p5db_5deg,draw2,phi,0.30000001192092896,-0.03730095024845445,0.4344972800340182
cal_0p5db_5deg,draw2,phi,0.3100000023841858,-0.01439874101949198,0.5712429447280907
cal_0p5db_5deg,draw2,phi,0.3199999928474426,0.008057597888167824,0.6779044817078832
cal_0p5db_5deg,draw2,phi,0.33000001311302185,0.028650473430419855,0.7540312163407898
cal_0p5db_5deg,draw2,phi,0.3400000035762787,0.046019182105864226,0.8004262051779474
cal_0p5db_5deg,draw2,phi,0.3499999940395355,0.058914113492787114,0.8190409313360302
cal_0p5db_5deg,draw2,phi,0.36000001430511475,0.06624799367429635,0.8128279327880406
cal_0p5db_5deg,draw2,phi,0.3700000047683716,0.06714201283958961,0.7855587274225985
cal_0p5db_5deg,draw2,phi,0.3799999952316284,0.06096485992062075,0.741615715452169
cal_0p5db_5deg,draw2,phi,0.38999998569488525,0.047362951291601375,0.6857676645221598
cal_0p5db_5deg,draw2,phi,0.4000000059604645,0.02628047970231931,0.6229388795237585
cal_0p5db_5deg,draw2,phi,0.4099999964237213,-0.0020316901651176466,0.5579822103377308
cal_0p5db_5deg,draw2,phi,0.41999998688697815,-0.03701880842251239,0.4954656587633228
cal_0p5db_5deg,draw2,phi,0.4300000071525574,-0.0778367672735588,0.43948153229543174
cal_0p5db_5deg,draw2,phi,0.4399999976158142,-0.12337795040021465,0.3934858971041561
cal_0p5db_5deg,draw2,phi,0.44999998807907104,-0.17230752312624753,0.36017456193511166
cal_0p5db_5deg,draw2,phi,0.46000000834465027,-0.22310885273772163,0.3414000490237639
cal_0p5db_5deg,draw2,phi,0.4699999988079071,-0.274136370757789,0.33813205863583173
cal_0p5db_5deg,draw2,phi,0.47999998927116394,-0.3236738791734029,0.3504618988231538
cal_0p5db_5deg,draw2,phi,0.49000000953674316,-0.36999607380600924,0.3776493229955217
cal_0p5db_5deg,draw2,phi,0.5,-0.4114309200029408,0.41820828573615904
cal_0p5db_5deg,draw2,phi,0.5099999904632568,-0.44642047455770867,0.47002637791236446
cal_0p5db_5deg,draw2,phi,0.5199999809265137,-0.4735778051039816,0.5305112129446563
cal_0p5db_5deg,draw2,phi,0.5299999713897705,-0.491737811847695,0.5967558724989412
cal_0p5db_5deg,draw2,phi,0.5400000214576721,-0.5,0.6657147324039793
cal_0p5db_5deg,draw2,phi,0.550000011920929,-0.49776157443776164,0.7343806117605245
cal_0p5db_5deg,draw2,phi,0.5600000023841858,-0.4847396173648911,0.7999542349860778
cal_0p5db_5deg,draw2,phi,0.5699999928474426,-0.4609815487066373,0.8599974637894912
cal_0p5db_5deg,draw2,phi,0.5799999833106995,-0.4268635391857391,0.9125626207461826
cal_0p5db_5deg,draw2,phi,0.5899999737739563,-0.3830770277579895,0.9562914473539585
cal_0p5db_5deg,draw2,phi,0.6000000238418579,-0.33060396813499504,0.9904787602987839
cal_0p5db_5deg,draw2,phi,0.6100000143051147,-0.27068187372472596,1.0150976198131514
cal_0p5db_5deg,draw2,phi,0.6200000047683716,-0.20476012797468598,1.0307847228368505
cal_0p5db_5deg,draw2,phi,0.6299999952316284,-0.13444936136519764,1.0387866938722077
cal_0p5db_5deg,draw2,phi,0.6399999856948853,-0.06146595348716218,1.0408698778565721
cal_0p5db_5deg,draw2,phi,0.6499999761581421,0.012426111595753712,1.039198053184792
cal_0p5db_5deg,draw2,phi,0.6600000262260437,0.08547373272833171,1.0361840955430417
cal_0p5db_5deg,draw2,phi,0.6700000166893005,0.15599123856519495,1.034322959753176
cal_0p5db_5deg,draw2,phi,0.6800000071525574,0.22241282642774665,1.0360143449637338
cal_0p5db_5deg,draw2,phi,0.6899999976158142,0.28333893045362074,1.0433840209550955
cal_0p5db_5deg,draw2,phi,0.699999988079071,0.33757484105790436,1.0581129899928126
cal_0p5db_5deg,draw2,phi,0.7099999785423279,0.3841602493540687,1.0812834281291757
cal_0p5db_5deg,draw2,phi,0.7200000286102295,0.4223887931199162,1.1132496998628088
cal_0p5db_5deg,draw2,phi,0.7300000190734863,0.4518171173873944,1.1535416972508687
cal_0p5db_5deg,draw2,phi,0.7400000095367432,0.4722634136966086,1.2008063633183441
cal_0p5db_5deg,draw2,phi,0.75,0.48379584789403274,1.252791580156696
cal_0p5db_5deg,draw2,phi,0.7599999904632568,0.4867117078356739,1.306374707903999
cal_0p5db_5deg,draw2,phi,0.7699999809265137,0.48150848142937624,1.3576360353167727
cal_0p5db_5deg,draw2,phi,0.7799999713897705,0.46884839603835565,1.4019753356963278
cal_0p5db_5deg,draw2,phi,0.7900000214576721,0.4495181989559581,1.4342677057376105
cal_0p5db_5deg,draw2,phi,0.800000011920929,0.42438612527340425,1.4490529899784312
cal_0p5db_5deg,draw2,phi,0.8100000023841858,0.3943580774916522,1.440751444824837
cal_0p5db_5deg,draw2,phi,0.8199999928474426,0.36033502810843576,1.403896949060821
cal_0p5db_5deg,draw2,phi,0.8299999833106995,0.3231735536101041,1.3333780849662902
cal_0p5db_5deg,draw2,phi,0.8399999737739563,0.2836512212369902,1.2246768427044947
cal_0p5db_5deg,draw2,phi,0.8500000238418579,0.2424382876913101,1.074094569793698
cal_0p5db_5deg,draw2,phi,0.8600000143051147,0.20007684402075956,0.8789551074333662
cal_0p5db_5deg,draw2,phi,0.8700000047683716,0.1569681683634392,0.6377758167593482
cal_0p5db_5deg,draw2,phi,0.8799999952316284,0.11336864524776952,0.35039837198673046
cal_0p5db_5deg,draw2,phi,0.8899999856948853,0.06939419514755311,0.0180727369511238
cal_0p5db_5deg,draw2,phi,0.8999999761581421,0.025032749893619043,-0.35651041631268066
cal_0p5db_5deg,draw2,phi,0.9100000262260437,-0.019836073151122492,-0.7692415202063839
cal_0p5db_5deg,draw2,phi,0.9200000166893005,-0.0654152852364274,-1.2146686214054534
cal_0p5db_5deg,draw2,phi,0.9300000071525574,-0.11196029773354255,-1.686126800797575
cal_0p5db_5deg,draw2,phi,0.9399999976158142,-0.159745831314879,-2.1759165133311487
cal_0p5db_5deg,draw2,phi,0.949999988079071,-0.2090317742205485,-2.675524798659241
cal_0p5db_5deg,draw2,phi,0.9599999785423279,-0.2600298461617007,-3.1758814871563343
cal_0p5db_5deg,draw2,phi,0.9700000286102295,-0.312872881635574,-3.66764101108114
cal_0p5db_5deg,draw2,phi,0.9800000190734863,-0.3675884177818943,-4.141479293258453
cal_0p5db_5deg,draw2,phi,0.9900000095367432,-0.4240780633130314,-4.588394475694029
cal_0p5db_5deg,draw2,phi,1.0,-0.48210384603476597,-5.0
cal_1db_10deg,draw0,theta,0.10000000149011612,-0.22302031097844957,10.0
cal_1db_10deg,draw0,theta,0.10999999940395355,-0.2673374359585439,9.005985830511982
cal_1db_10deg,draw0,theta,0.11999999731779099,-0.3133592875705517,7.957211923448155
cal_1db_10deg,draw0,theta,0.12999999523162842,-0.35938817814635676,6.864572908550936
cal_1db_10deg,draw0,theta,0.14000000059604645,-0.40375415194362463,5.7414324964965555
cal_1db_10deg,draw0,theta,0.15000000596046448,-0.44487782505541823,4.60332207350592
cal_1db_10deg,draw0,theta,0.1599999964237213,-0.4813272230499342,3.4675259775804124
cal_1db_10deg,draw0,theta,0.17000000178813934,-0.5118664010575313,2.352567684396669
cal_1db_10deg,draw0,theta,0.18000000715255737,-0.5354940328249103,1.2776159044516802
cal_1db_10deg,draw0,theta,0.1899999976158142,-0.551470630061551,0.2618335973047231
cal_1db_10deg,draw0,theta,0.20000000298023224,-0.5593335797129567,-0.6763040410935393
cal_1db_10deg,draw0,theta,0.20999999344348907,-0.5588997409970529,-1.519694610045013
cal_1db_10deg,draw0,theta,0.2199999988079071,-0.5502559014527557,-2.2532677898717988
cal_1db_10deg,draw0,theta,0.23000000417232513,-0.5337379272101238,-2.864590600241338
cal_1db_10deg,draw0,theta,0.23999999463558197,-0.5098999336386294,-3.344392064210952
cal_1db_10deg,draw0,theta,0.25,-0.47947522703776113,-3.6869835948209406
cal_1db_10deg,draw0,theta,0.25999999046325684,-0.4433311077469256,-3.8905553598955267
cal_1db_10deg,draw0,theta,0.27000001072883606,-0.40241986548324565,-3.9573337143980076
cal_1db_10deg,draw0,theta,0.2800000011920929,-0.3577284288756703,-3.8935903181637337
cal_1db_10deg,draw0,theta,0.28999999165534973,-0.3102291479832833,-3.7094995488094
cal_1db_10deg,draw0,theta,0.30000001192092896,-0.26083409112718825,-3.4188470224740386
cal_1db_10deg,draw0,theta,0.3100000023841858,-0.21035503080397486,-3.038598185712649
cal_1db_10deg,draw0,theta,0.3199999928474426,-0.15947098782847016,-2.588341778147269
cal_1db_10deg,draw0,theta,0.33000001311302185,-0.10870481262831648,-2.0896282374085042
cal_1db_10deg,draw0,theta,0.3400000035762787,-0.05840982599415208,-1.5652275985408797
cal_1db_10deg,draw0,theta,0.3499999940395355,-0.008767039726764554,-1.0383349353615752
cal_1db_10deg,draw0,theta,0.36000001430511475,0.04020704634224357,-0.5317537485598895
cal_1db_10deg,draw0,theta,0.3700000047683716,0.08864259644948663,-0.06708881992546331
cal_1db_10deg,draw0,theta,0.3799999952316284,0.1367895616089752,0.3360201280549721
cal_1db_10deg,draw0,theta,0.38999998569488525,0.18498324166003668,0.6605940999760557
cal_1db_10deg,draw0,theta,0.4000000059604645,0.23360413328321403,0.8929126613766172
cal_1db_10deg,draw0,theta,0.4099999964237213,0.2830342017259115,1.0229906069523098
cal_1db_10deg,draw0,theta,0.41999998688697815,0.33361190476202407,1.0449149262711108
cal_1db_10deg,draw0,theta,0.4300000071525574,0.38558837883675523,0.957029090972063
cal_1db_10deg,draw0,theta,0.4399999976158142,0.4390871653183296,0.761957782186623
cal_1db_10deg,draw0,theta,0.44999998807907104,0.49406971030562347,0.46647155091008285
cal_1db_10deg,draw0,theta,0.46000000834465027,0.5503086206158856,0.0811972907744564
cal_1db_10deg,draw0,theta,0.4699999988079071,0.6073703123065668,-0.37981346474115163
cal_1db_10deg,draw0,theta,0.47999998927116394,0.6646082616171327,-0.8996407860143696
cal_1db_10deg,draw0,theta,0.49000000953674316,0.7211675804699086,-1.4591546184587034
cal_1db_10deg,draw0,theta,0.5,0.7760011114025527,-2.0377486346485636
cal_1db_10deg,draw0,theta,0.5099999904632568,0.8278966936581771,-2.6141203947776273
cal_1db_10deg,draw0,theta,0.5199999809265137,0.8755147176076254,-3.167066937655526
cal_1db_10deg,draw0,theta,0.5299999713897705,0.9174345829491837,-3.6762646018578824
cal_1db_10deg,draw0,theta,0.5400000214576721,0.9522082301276458,-4.123002843606132
cal_1db_10deg,draw0,theta,0.550000011920929,0.9784185446973913,-4.490844026529654
cal_1db_10deg,draw0,theta,0.5600000023841858,0.9947401582206934,-4.766184508027458
cal_1db_10deg,draw0,theta,0.5699999928474426,1.0,-4.938696688663759
cal_1db_10deg,draw0,theta,0.5799999833106995,0.9932349001057861,-5.001636834408384
cal_1db_10deg,draw0,theta,0.5899999737739563,0.9737436093512399,-4.952009202759586
cal_1db_10deg,draw0,theta,0.6000000238418579,0.9411307844306626,-4.790583055502514
cal_1db_10deg,draw0,theta,0.6100000143051147,0.8953407795557246,-4.521765262905402
cal_1db_10deg,draw0,theta,0.6200000047683716,0.8366794778710012,-4.153337134875948
cal_1db_10deg,draw0,theta,0.6299999952316284,0.7658228705796616,-3.6960696021440236
cal_1db_10deg,draw0,theta,0.6399999856948853,0.6838116292135317,-3.163235683734439
cal_1db_10deg,draw0,theta,0.6499999761581421,0.592031494120301,-2.5700431152888603
cal_1db_10deg,draw0,theta,0.6600000262260437,0.4921798954034185,-1.9330129148200998
cal_1db_10deg,draw0,theta,0.6700000166893005,0.38621980579749143,-1.2693314128970914
